sensor_index,timestamp,angle,pressure,temperature
3,50.41449046134949,0,-20.983333333333334,22.555
3,51.0365252494812,0,-17.533333333333335,22.53
3,51.647568464279175,0,-31.216666666666665,22.52
3,52.2694456577301,0,-22.966666666666665,22.57
3,52.881006479263306,0,-37.88333333333333,22.58
3,53.50337100028992,0,-11.016666666666667,22.495
3,54.11464715003967,0,-10.583333333333334,22.56
3,54.74344539642334,0,-29.616666666666667,22.54
3,55.36761522293091,0,-22.366666666666667,22.52
3,56.01217865943909,0,-22.65,22.58
3,56.62327861785889,0,-15.2,22.555
3,57.24557304382324,0,-6.266666666666667,22.52
3,57.85717988014221,0,-7.166666666666667,22.505
3,58.479912519454956,0,-26.2,22.555
3,59.09106397628784,0,-22.033333333333335,22.54
3,59.702707052230835,0,-22.15,22.565
3,60.32678270339966,0,-8.033333333333333,22.52
3,60.94162964820862,0,-28.183333333333334,22.53
3,61.58359932899475,0,-15.333333333333334,22.54
3,62.194889545440674,0,-14.683333333333334,22.54
3,62.81891441345215,0,-26.583333333333332,22.495
3,63.43053603172302,0,-20.666666666666668,22.53
3,64.05555629730225,0,-31.55,22.545
3,64.66673183441162,0,-29.566666666666666,22.55
3,65.2905867099762,0,-2.4833333333333334,22.505
3,65.90132522583008,0,-21.033333333333335,22.55
3,66.51795363426208,0,-17.283333333333335,22.555
3,67.16295838356018,0,-20.55,22.55
3,67.7741482257843,0,-30.2,22.525
3,68.39908623695374,0,-23.416666666666668,22.515
3,69.01010799407959,0,-23.883333333333333,22.51
3,69.62118601799011,0,-16.016666666666666,22.56
3,70.24593925476074,0,-26.583333333333332,22.52
3,70.85718822479248,0,-42.15,22.52
3,71.48316478729248,0,-19.116666666666667,22.555
3,72.1000554561615,0,-25.866666666666667,22.55
3,72.72399091720581,0,-34.833333333333336,22.545
3,73.37138152122498,0,-21.15,22.55
3,73.98284125328064,0,-32.65,22.555
3,74.61120581626892,0,-27.516666666666666,22.54
3,75.22255373001099,0,-16.866666666666667,22.55
3,75.83372378349304,0,-23.216666666666665,22.525
3,76.45860528945923,0,-12.216666666666667,22.52
3,77.06973600387573,0,-41.1,22.535
3,77.69590735435486,0,-5.6,22.51
3,78.31408500671387,0,-41.4,22.52
3,78.93817329406738,0,-28.933333333333334,22.525
3,79.58472490310669,0,-15.783333333333333,22.525
3,80.1960186958313,0,-25.933333333333334,22.53
3,80.82104063034058,0,-14.266666666666667,22.58
3,81.43199110031128,0,-16.8,22.515
3,82.0572521686554,0,-47.28333333333333,22.535
3,82.66858267784119,0,-26.416666666666668,22.555
3,83.29429268836975,0,-33.18333333333333,22.54
3,83.90520405769348,0,-46.983333333333334,22.54
3,84.52219009399414,0,-29.333333333333332,22.535
3,85.16739559173584,0,-37.233333333333334,22.515
3,85.77845597267151,0,-16.5,22.55
3,86.40382671356201,0,-27.1,22.515
3,87.01493859291077,0,-22.0,22.56
3,87.62603640556335,0,-26.533333333333335,22.555
3,88.25228428840637,0,-3.6333333333333333,22.505
3,88.86336159706116,0,-25.866666666666667,22.545
3,89.48910641670227,0,-36.35,22.55
3,90.10725569725037,0,-33.05,22.515
3,90.73143196105957,0,-39.166666666666664,22.54
3,91.37747001647949,0,-34.15,22.535
3,91.98837757110596,0,-17.583333333333332,22.545
3,92.61386442184448,0,-16.8,22.55
3,93.22534155845642,0,-34.266666666666666,22.54
3,93.83619284629822,0,-29.166666666666668,22.55
3,94.46251487731934,0,-34.983333333333334,22.515
3,95.07428550720215,0,-31.033333333333335,22.54
3,95.70129561424255,0,-18.583333333333332,22.55
3,96.31734156608582,0,-11.183333333333334,22.545
3,96.94053387641907,0,-24.45,22.555
3,97.58660316467285,0,-11.2,22.555
3,98.19830274581909,0,-7.916666666666667,22.565
3,98.82393264770508,0,-5.766666666666667,22.535
3,99.43468642234802,0,-10.566666666666666,22.535
3,100.06063270568848,0,-9.816666666666666,22.54
3,100.67173790931702,0,-4.383333333333334,22.56
3,101.29748940467834,0,-0.9166666666666666,22.54
3,101.90878915786743,0,-0.5666666666666667,22.535
3,102.52559280395508,0,-2.2666666666666666,22.545
3,103.17351651191711,0,-0.85,22.525
3,103.78477549552917,0,-0.55,22.51
3,104.4097228050232,0,-0.7,22.54
3,105.02101850509644,0,-0.8833333333333333,22.53
3,105.63187670707703,0,-0.26666666666666666,22.56
3,106.25795316696167,0,-0.21666666666666667,22.56
3,106.86899614334106,0,-0.11666666666666667,22.52
3,107.49352788925171,0,-0.21666666666666667,22.52
3,108.11042284965515,0,-0.15,22.54
3,108.73393678665161,0,-0.06666666666666667,22.545
3,109.37931680679321,0,-0.16666666666666666,22.545
3,109.99044871330261,0,-0.1,22.535
3,110.61698150634766,0,-0.13333333333333333,22.53
3,111.22883105278015,0,-0.16666666666666666,22.495
3,111.85444164276123,0,-0.11666666666666667,22.54
3,112.46601414680481,0,-0.03333333333333333,22.55
3,113.09168076515198,0,0.03333333333333333,22.55
3,113.7041220664978,0,-0.38333333333333336,22.55
3,114.32152485847473,0,-0.2,22.555
3,114.96624374389648,0,-0.25,22.58
3,115.5826826095581,0,-0.11666666666666667,22.515
3,116.20708513259888,0,-0.1,22.565
3,116.81882309913635,0,-0.03333333333333333,22.54
3,117.43032050132751,0,-0.35,22.515
3,118.05409955978394,0,-0.15,22.545
3,118.66602158546448,0,-0.016666666666666666,22.535
4,10.96469521522522,0,-33.36666666666667,22.42
4,11.576006889343262,0,-34.38333333333333,22.47
4,12.196768760681152,0,-38.666666666666664,22.47
4,12.808342218399048,0,-36.6,22.505
4,13.426323413848877,0,-34.583333333333336,22.48
4,14.049659729003906,0,-14.416666666666666,22.505
4,14.678308248519897,0,-17.416666666666668,22.49
4,15.289588451385498,0,-60.53333333333333,22.5
4,15.90809416770935,0,-43.95,22.495
4,16.519829750061035,0,-45.583333333333336,22.48
4,17.138394117355347,0,-25.216666666666665,22.5
4,17.74999189376831,0,-30.233333333333334,22.495
4,18.369414567947388,0,-41.03333333333333,22.49
4,18.981179237365723,0,-27.85,22.495
4,19.60465717315674,0,-40.18333333333333,22.495
4,20.22825288772583,0,-45.583333333333336,22.515
4,20.853397607803345,0,-52.7,22.525
4,21.46443462371826,0,-23.416666666666668,22.54
4,22.08220338821411,0,-49.93333333333333,22.53
4,22.693979501724243,0,-13.233333333333333,22.505
4,23.305346488952637,0,-40.65,22.525
4,23.923100233078003,0,-44.333333333333336,22.535
4,24.534902811050415,0,-27.366666666666667,22.535
4,25.155036687850952,0,-36.68333333333333,22.555
4,25.77672791481018,0,-32.45,22.51
4,26.40876054763794,0,-13.516666666666667,22.505
4,27.02011489868164,0,-33.016666666666666,22.515
4,27.631664991378784,0,-33.18333333333333,22.5
4,28.253896713256836,0,-39.28333333333333,22.495
4,28.866777420043945,0,-38.78333333333333,22.55
4,29.487628698349,0,-50.833333333333336,22.505
4,30.099910974502563,0,-36.21666666666667,22.565
4,30.71219563484192,0,-35.21666666666667,22.535
4,31.339226484298706,0,-13.433333333333334,22.51
4,31.96261215209961,0,-22.633333333333333,22.535
4,32.59298753738403,0,-27.416666666666668,22.515
4,33.20432949066162,0,-41.083333333333336,22.515
4,33.82523155212402,0,-53.53333333333333,22.515
4,34.43658685684204,0,-46.166666666666664,22.535
4,35.0563805103302,0,-32.333333333333336,22.535
4,35.66753172874451,0,-38.75,22.54
4,36.28914022445679,0,-19.033333333333335,22.525
4,36.90118098258972,0,-35.083333333333336,22.505
4,37.518871784210205,0,-44.38333333333333,22.525
4,38.150222301483154,0,-43.11666666666667,22.535
4,38.76125907897949,0,-34.516666666666666,22.515
4,39.38094925880432,0,-53.78333333333333,22.52
4,39.99212408065796,0,-20.8,22.555
4,40.60341167449951,0,-42.516666666666666,22.535
4,41.22544980049133,0,-47.78333333333333,22.54
4,41.837374448776245,0,-29.766666666666666,22.55
4,42.45772433280945,0,-34.1,22.545
4,43.07799005508423,0,-14.516666666666667,22.525
4,43.71182894706726,0,-48.31666666666667,22.535
4,44.32355546951294,0,-16.233333333333334,22.515
4,44.934749364852905,0,-32.71666666666667,22.53
4,45.55574297904968,0,-26.633333333333333,22.51
4,46.166701793670654,0,-42.78333333333333,22.53
4,46.78895831108093,0,-46.15,22.495
4,47.40010619163513,0,-45.733333333333334,22.53
4,48.0114483833313,0,-45.38333333333333,22.55
4,48.64466094970703,0,-38.5,22.545
4,49.26826190948486,0,-37.68333333333333,22.535
4,49.904853105545044,0,-25.916666666666668,22.51
4,50.516326665878296,0,-44.45,22.53
4,51.13835573196411,0,-36.18333333333333,22.565
4,51.74943232536316,0,-26.516666666666666,22.525
4,52.37133598327637,0,-17.883333333333333,22.52
4,52.98283934593201,0,-12.05,22.52
4,53.60535502433777,0,-25.666666666666668,22.545
4,54.21644353866577,0,-31.383333333333333,22.515
4,54.847357749938965,0,-30.683333333333334,22.575
4,55.47160220146179,0,-41.983333333333334,22.525
4,56.11396288871765,0,-60.1,22.5
4,56.72510027885437,0,-21.133333333333333,22.535
4,57.34744381904602,0,-43.55,22.535
4,57.95899844169617,0,-19.05,22.54
4,58.58185338973999,0,-45.983333333333334,22.535
4,59.19291400909424,0,-26.816666666666666,22.545
4,59.80454921722412,0,-40.78333333333333,22.515
4,60.42860245704651,0,-40.38333333333333,22.54
4,61.04559898376465,0,-19.233333333333334,22.535
4,61.685397148132324,0,-41.96666666666667,22.54
4,62.29670858383179,0,-60.35,22.535
4,62.92084312438965,0,-29.95,22.545
4,63.53256797790527,0,-48.483333333333334,22.495
4,64.15739750862122,0,-48.083333333333336,22.515
4,64.7685661315918,0,-28.433333333333334,22.54
4,65.39237475395203,0,-54.016666666666666,22.545
4,66.00316524505615,0,-49.68333333333333,22.54
4,66.62192916870117,0,-15.616666666666667,22.585
4,67.26472854614258,0,-44.46666666666667,22.53
4,67.87609004974365,0,-45.13333333333333,22.525
4,68.50088167190552,0,-38.7,22.565
4,69.11187219619751,0,-36.03333333333333,22.495
4,69.72295808792114,0,-52.583333333333336,22.55
4,70.3478639125824,0,-38.416666666666664,22.515
4,70.95891094207764,0,-30.483333333333334,22.565
4,71.58513379096985,0,-18.616666666666667,22.515
4,72.20392274856567,0,-35.88333333333333,22.53
4,72.82866668701172,0,-31.383333333333333,22.515
4,73.47319626808167,0,-37.733333333333334,22.54
4,74.08485341072083,0,-46.85,22.535
4,74.71310353279114,0,-44.21666666666667,22.52
4,75.32436299324036,0,-49.36666666666667,22.535
4,75.93545985221863,0,-29.3,22.52
4,76.56046676635742,0,-35.5,22.525
4,77.1715681552887,0,-63.46666666666667,22.55
4,77.79795932769775,0,-58.86666666666667,22.52
4,78.41824507713318,0,-68.03333333333333,22.515
4,79.04214572906494,0,-26.316666666666666,22.515
4,79.6865029335022,0,-28.533333333333335,22.54
4,80.29790043830872,0,-28.516666666666666,22.555
4,80.92276692390442,0,-29.516666666666666,22.57
4,81.53383803367615,0,2.05,22.525
4,82.15902376174927,0,-60.266666666666666,22.575
4,82.77035307884216,0,-58.78333333333333,22.535
4,83.39613914489746,0,-33.85,22.53
4,84.00721645355225,0,-42.86666666666667,22.535
4,84.62619066238403,0,-59.916666666666664,22.52
4,85.26923155784607,0,-54.733333333333334,22.515
4,85.88025760650635,0,-72.93333333333334,22.54
4,86.50566482543945,0,-32.0,22.555
4,87.11674809455872,0,-21.416666666666668,22.56
4,87.72795104980469,0,-27.333333333333332,22.515
4,88.35410785675049,0,-65.81666666666666,22.525
4,88.96509099006653,0,-56.0,22.535
4,89.59115290641785,0,-55.166666666666664,22.555
4,90.21127414703369,0,-27.016666666666666,22.515
4,90.83562111854553,0,-34.65,22.545
4,91.47932767868042,0,-40.266666666666666,22.535
4,92.09019804000854,0,-42.5,22.53
4,92.71581792831421,0,-38.233333333333334,22.535
4,93.32707571983337,0,-64.58333333333333,22.525
4,93.93790316581726,0,-51.016666666666666,22.525
4,94.56435346603394,0,-46.516666666666666,22.52
4,95.17609357833862,0,-32.5,22.535
4,95.80315113067627,0,-69.38333333333334,22.535
4,96.4211540222168,0,-35.21666666666667,22.515
4,97.0442886352539,0,-32.11666666666667,22.545
4,97.68865704536438,0,-29.1,22.555
4,98.30027627944946,0,-23.333333333333332,22.515
4,98.9256603717804,0,-9.516666666666667,22.53
4,99.53645491600037,0,-9.133333333333333,22.535
4,100.16248440742493,0,-11.833333333333334,22.555
4,100.77353286743164,0,-6.266666666666667,22.515
4,101.39926433563232,0,-6.45,22.525
4,102.01068758964539,0,-3.066666666666667,22.53
4,102.62963652610779,0,-3.95,22.515
4,103.27550506591797,0,-1.9666666666666666,22.53
4,103.8866515159607,0,-1.5666666666666667,22.565
4,104.51149487495422,0,-0.8833333333333333,22.52
4,105.12276601791382,0,-0.9666666666666667,22.535
4,105.73386478424072,0,-0.7,22.54
4,106.35978722572327,0,-0.43333333333333335,22.535
4,106.9707260131836,0,-0.31666666666666665,22.55
4,107.59529089927673,0,-0.5333333333333333,22.555
4,108.21423625946045,0,-0.38333333333333336,22.505
4,108.8377776145935,0,-0.3333333333333333,22.52
4,109.48110747337341,0,-0.35,22.56
4,110.09235763549805,0,-0.23333333333333334,22.525
4,110.71900534629822,0,-0.55,22.555
4,111.3306052684784,0,-0.5166666666666667,22.55
4,111.956294298172,0,-0.45,22.55
4,112.56775426864624,0,-0.3333333333333333,22.535
4,113.19365668296814,0,-0.31666666666666665,22.525
4,113.80589842796326,0,-0.4,22.53
4,114.42535352706909,0,-0.5166666666666667,22.545
4,115.06808996200562,0,-0.4166666666666667,22.54
4,115.68463897705078,0,-0.36666666666666664,22.53
4,116.30897545814514,0,-0.4,22.55
4,116.92068719863892,0,-0.4,22.565
4,117.53216862678528,0,-0.43333333333333335,22.525
4,118.15601444244385,0,-0.23333333333333334,22.575
4,118.76779842376709,0,-0.4,22.54
5,11.066748857498169,0,-20.633333333333333,22.295
5,11.677883863449097,0,-26.216666666666665,22.345
5,12.298768043518066,0,-18.216666666666665,22.35
5,12.910251140594482,0,-10.9,22.34
5,13.530177354812622,0,-12.916666666666666,22.34
5,14.153483867645264,0,-21.733333333333334,22.41
5,14.780132532119751,0,-28.233333333333334,22.37
5,15.391329765319824,0,-22.516666666666666,22.375
5,16.010148763656616,0,-24.3,22.395
5,16.62188458442688,0,-32.36666666666667,22.38
5,17.24031972885132,0,-26.2,22.38
5,17.85191798210144,0,-30.466666666666665,22.395
5,18.47128129005432,0,-25.166666666666668,22.355
5,19.08326029777527,0,-24.583333333333332,22.365
5,19.70856261253357,0,-28.166666666666668,22.395
5,20.33213973045349,0,-24.633333333333333,22.38
5,20.95525550842285,0,-20.7,22.365
5,21.56635594367981,0,-18.333333333333332,22.42
5,22.184242486953735,0,-40.4,22.36
5,22.795886754989624,0,-24.45,22.405
5,23.4070463180542,0,-8.9,22.415
5,24.025066375732422,0,-23.033333333333335,22.405
5,24.6367347240448,0,-29.95,22.435
5,25.25721836090088,0,-25.216666666666665,22.395
5,25.881184339523315,0,-12.55,22.435
5,26.51073408126831,0,-12.816666666666666,22.42
5,27.122009992599487,0,-27.466666666666665,22.415
5,27.7335844039917,0,-24.1,22.4
5,28.356159210205078,0,-19.316666666666666,22.385
5,28.96898341178894,0,-18.316666666666666,22.37
5,29.58969807624817,0,-33.18333333333333,22.415
5,30.201834201812744,0,-22.283333333333335,22.405
5,30.814147233963013,0,-26.15,22.39
5,31.442997694015503,0,-24.266666666666666,22.415
5,32.066627740859985,0,-3.6,22.415
5,32.694788217544556,0,-37.0,22.395
5,33.30627369880676,0,-30.033333333333335,22.41
5,33.927199602127075,0,-33.31666666666667,22.415
5,34.53845739364624,0,-22.8,22.405
5,35.158236265182495,0,-23.966666666666665,22.375
5,35.76935076713562,0,-20.266666666666666,22.375
5,36.39116859436035,0,-30.433333333333334,22.395
5,37.003231048583984,0,-29.566666666666666,22.415
5,37.62296152114868,0,-19.45,22.435
5,38.25203537940979,0,-25.0,22.395
5,38.86299443244934,0,-14.233333333333333,22.4
5,39.48271083831787,0,-23.466666666666665,22.395
5,40.094040632247925,0,-19.25,22.375
5,40.70521020889282,0,-17.933333333333334,22.385
5,41.32740592956543,0,-28.1,22.42
5,41.93927454948425,0,-28.216666666666665,22.425
5,42.55969214439392,0,-25.533333333333335,22.405
5,43.18214774131775,0,-24.366666666666667,22.405
5,43.81376624107361,0,-27.216666666666665,22.4
5,44.42530679702759,0,-29.233333333333334,22.395
5,45.0366907119751,0,-24.483333333333334,22.395
5,45.65754842758179,0,-22.35,22.445
5,46.268864154815674,0,-24.833333333333332,22.44
5,46.8907151222229,0,-20.916666666666668,22.42
5,47.5019052028656,0,-32.25,22.425
5,48.11336278915405,0,-27.116666666666667,22.385
5,48.748679637908936,0,-19.216666666666665,22.415
5,49.37212824821472,0,-38.15,22.425
5,50.00682091712952,0,-20.216666666666665,22.43
5,50.61829447746277,0,-17.65,22.435
5,51.240074157714844,0,-18.3,22.395
5,51.85119986534119,0,-35.11666666666667,22.39
5,52.47316646575928,0,-41.5,22.43
5,53.0848228931427,0,-23.716666666666665,22.435
5,53.70723104476929,0,-19.616666666666667,22.445
5,54.31826829910278,0,-21.35,22.43
5,54.9514844417572,0,-21.783333333333335,22.395
5,55.57605862617493,0,-32.333333333333336,22.39
5,56.21579623222351,0,-35.38333333333333,22.405
5,56.82687759399414,0,-18.3,22.405
5,57.44925308227539,0,-25.6,22.395
5,58.060975313186646,0,-15.183333333333334,22.435
5,58.68362736701965,0,-30.366666666666667,22.41
5,59.29487228393555,0,-34.81666666666667,22.4
5,59.90644454956055,0,-15.933333333333334,22.425
5,60.53042650222778,0,-21.716666666666665,22.4
5,61.149619817733765,0,-19.5,22.45
5,61.78728914260864,0,-38.81666666666667,22.415
5,62.39853644371033,0,-30.816666666666666,22.405
5,63.022788763046265,0,-24.583333333333332,22.41
5,63.63449954986572,0,-30.266666666666666,22.435
5,64.25916409492493,0,-34.38333333333333,22.425
5,64.8703064918518,0,-23.2,22.39
5,65.49407863616943,0,-25.65,22.435
5,66.10510635375977,0,-26.166666666666668,22.42
5,66.7257490158081,0,-26.683333333333334,22.38
5,67.36652636528015,0,-33.13333333333333,22.44
5,67.97795486450195,0,-18.95,22.425
5,68.60280251502991,0,-38.416666666666664,22.395
5,69.21367573738098,0,-29.766666666666666,22.415
5,69.82476878166199,0,-42.5,22.42
5,70.44971442222595,0,-18.683333333333334,22.435
5,71.06083345413208,0,-26.45,22.435
5,71.68692708015442,0,-19.683333333333334,22.44
5,72.30776286125183,0,-11.65,22.43
5,72.93346977233887,0,-18.016666666666666,22.415
5,73.57525873184204,0,-33.18333333333333,22.39
5,74.18684434890747,0,-15.333333333333334,22.375
5,74.81501507759094,0,-23.433333333333334,22.435
5,75.42625784873962,0,-20.466666666666665,22.38
5,76.03737020492554,0,-28.166666666666668,22.395
5,76.66238188743591,0,-41.46666666666667,22.43
5,77.27340841293335,0,-35.06666666666667,22.39
5,77.90002608299255,0,-39.43333333333333,22.38
5,78.52238750457764,0,-38.016666666666666,22.455
5,79.14590287208557,0,-39.35,22.42
5,79.78831434249878,0,-21.783333333333335,22.395
5,80.39975190162659,0,-44.016666666666666,22.435
5,81.0247130393982,0,-38.1,22.415
5,81.63574743270874,0,-18.916666666666668,22.45
5,82.26090931892395,0,-25.75,22.375
5,82.87228655815125,0,-28.75,22.395
5,83.49785947799683,0,-40.483333333333334,22.44
5,84.10909581184387,0,-26.116666666666667,22.435
5,84.73002219200134,0,-39.85,22.415
5,85.37094140052795,0,-28.633333333333333,22.41
5,85.9820294380188,0,-29.583333333333332,22.415
5,86.60759449005127,0,-26.55,22.38
5,87.21856808662415,0,-33.6,22.415
5,87.82982611656189,0,-34.083333333333336,22.415
5,88.45592761039734,0,-28.516666666666666,22.395
5,89.06701183319092,0,-25.7,22.415
5,89.69299149513245,0,-25.033333333333335,22.395
5,90.31521248817444,0,-32.583333333333336,22.42
5,90.93946480751038,0,-42.11666666666667,22.42
5,91.58110737800598,0,-36.1,22.43
5,92.19201302528381,0,-14.35,22.435
5,92.8177101612091,0,-46.583333333333336,22.395
5,93.4289174079895,0,-33.766666666666666,22.415
5,94.03968477249146,0,-32.95,22.44
5,94.66626644134521,0,-36.5,22.45
5,95.2779176235199,0,-35.583333333333336,22.395
5,95.90492296218872,0,-34.43333333333333,22.42
5,96.52484011650085,0,-20.016666666666666,22.39
5,97.14804649353027,0,-20.85,22.435
5,97.79049754142761,0,-18.2,22.435
5,98.40211772918701,0,-17.433333333333334,22.385
5,99.02746605873108,0,-11.316666666666666,22.41
5,99.63839530944824,0,-9.866666666666667,22.425
5,100.26434135437012,0,-8.383333333333333,22.435
5,100.87536931037903,0,-5.283333333333333,22.41
5,101.50110983848572,0,-3.6,22.435
5,102.11247634887695,0,-3.8,22.41
5,102.73361682891846,0,-1.6166666666666667,22.38
5,103.37733197212219,0,-1.7,22.415
5,103.98836135864258,0,-0.85,22.415
5,104.61349391937256,0,-0.2,22.375
5,105.22455883026123,0,-0.6,22.435
5,105.83569383621216,0,-0.35,22.425
5,106.4616048336029,0,-0.3,22.41
5,107.07251834869385,0,-0.3,22.425
5,107.69724249839783,0,-0.18333333333333332,22.425
5,108.31822943687439,0,-0.15,22.395
5,108.94151473045349,0,-0.4,22.405
5,109.5828685760498,0,-0.21666666666666667,22.395
5,110.19426226615906,0,-0.15,22.415
5,110.82090902328491,0,-0.45,22.435
5,111.43236136436462,0,-0.16666666666666666,22.415
5,112.05828619003296,0,-0.2,22.41
5,112.6697850227356,0,-0.06666666666666667,22.39
5,113.29554057121277,0,-0.3333333333333333,22.375
5,113.90777254104614,0,-0.36666666666666664,22.43
5,114.52920460700989,0,-0.3333333333333333,22.415
5,115.16985630989075,0,-0.016666666666666666,22.395
5,115.78645586967468,0,-0.2,22.405
5,116.41090226173401,0,-0.31666666666666665,22.425
5,117.02244782447815,0,0.05,22.37
5,117.63416075706482,0,-0.2833333333333333,22.375
5,118.25787401199341,0,-0.21666666666666667,22.405
5,118.86966156959534,0,-0.2833333333333333,22.425
